area,date,topTemp,lowTemp,weather,wind,windStrength,weather_level
漳州,2016/7/13,32,27,阵雨,北风,小于3级,2
漳州,2016/7/14,33,26,阵雨转阴,微风,小于3级,2
漳州,2016/7/15,35,26,多云,南风,小于3级,0
漳州,2016/7/16,36,27,多云,南风,小于3级,3
漳州,2016/7/17,36,27,多云,西风,小于3级,3
漳州,2016/7/18,34,27,阴,南风,小于3级,0
漳州,2016/7/19,34,27,阵雨,西北风,小于3级,2
漳州,2016/7/20,35,26,多云,南风,小于3级,0
漳州,2016/7/21,36,26,晴,南风,小于3级,0
漳州,2016/7/22,37,26,晴,南风,小于3级,0
漳州,2016/7/23,38,27,晴,南风,小于3级,3
漳州,2016/7/24,38,27,多云,东南风,小于3级,3
漳州,2016/7/25,35,26,多云,东南风,小于3级,0
漳州,2016/7/26,36,26,多云,南风,小于3级,0
漳州,2016/7/27,37,27,晴,南风,小于3级,0
漳州,2016/7/28,38,27,晴,东风,小于3级,0
漳州,2016/7/29,38,27,雷阵雨,西北风,小于3级,2
漳州,2016/7/30,36,26,雷阵雨,西风,小于3级,5
漳州,2016/7/31,37,27,多云,东南风,小于3级,3
漳州,2016/8/1,37,26,中雨,微风,2级,2
漳州,2016/8/2,31,26,中雨,微风,1级,2
漳州,2016/8/3,33,27,阵雨,南风,2级,2
漳州,2016/8/4,35,26,阵雨,西风,1级,2
漳州,2016/8/5,37,26,阴,西北风,1级,0
漳州,2016/8/6,35,26,阵雨,西北风,1级,5
漳州,2016/8/7,34,26,阵雨,西南风,2级,5
漳州,2016/8/8,34,26,阵雨,西北风,1级,2
漳州,2016/8/9,34,26,中雨,西风,1级,2
漳州,2016/8/10,32,26,阵雨,东南风,2级,2
漳州,2016/8/11,33,26,大雨,西北风,2级,2
漳州,2016/8/12,33,26,阵雨,西南风,1级,2
漳州,2016/8/13,30,26,大雨,东风,1级,5
漳州,2016/8/14,30,26,中雨,东南风,2级,5
漳州,2016/8/15,32,26,阵雨,东风,3级,2
漳州,2016/8/16,32,26,阵雨,东南风,3级,2
漳州,2016/8/17,31,26,中雨,东南风,3级,2
漳州,2016/8/18,31,26,阵雨,西南风,2级,2
漳州,2016/8/19,34,26,多云,西北风,1级,0
漳州,2016/8/20,34,26,阵雨,西北风,2级,5
漳州,2016/8/21,35,26,多云,东南风,2级,3
漳州,2016/8/22,36,26,多云,西南风,1级,0
漳州,2016/8/23,36,26,多云,东南风,3级,0
漳州,2016/8/24,36,27,晴,南风,2级,0
漳州,2016/8/25,36,27,雷阵雨,南风,2级,2
漳州,2016/8/26,36,26,阵雨,西北风,2级,2
漳州,2016/8/27,34,26,阵雨,南风,2级,5
漳州,2016/8/28,32,26,中雨,东南风,2级,5
漳州,2016/8/29,32,25,阴,南风,2级,0
漳州,2016/8/30,32,25,多云,西南风,1级,0
漳州,2016/8/31,35,25,多云,南风,2级,0
漳州,2016/9/1,33,26,阵雨,南风,1级,2
漳州,2016/9/2,31,26,阵雨,西风,1级,2
漳州,2016/9/3,31,25,小雨,西风,1级,4
漳州,2016/9/4,31,25,阴,东南风,2级,3
漳州,2016/9/5,34,26,多云,东风,2级,0
漳州,2016/9/6,33,26,阵雨,东风,1级,2
漳州,2016/9/7,31,26,阵雨,西风,1级,2
漳州,2016/9/8,32,26,中雨,西北风,1级,2
漳州,2016/9/9,30,26,阵雨,东风,2级,2
漳州,2016/9/10,31,25,中雨,西风,2级,5
漳州,2016/9/11,31,25,阵雨,西南风,1级,5
漳州,2016/9/12,31,25,阵雨,东风,2级,2
漳州,2016/9/13,33,26,多云,西南风,1级,0
漳州,2016/9/14,34,26,阴,西北风,1级,0
漳州,2016/9/15,28,25,小雨,东北风,1级,-2
漳州,2016/9/16,32,25,阵雨,西南风,1级,-1
漳州,2016/9/17,33,25,阵雨,东风,1级,5
漳州,2016/9/18,32,24,多云,东风,1级,3
漳州,2016/9/19,31,22,多云,东南风,2级,0
漳州,2016/9/20,31,21,多云,东南风,2级,0
漳州,2016/9/21,30,22,晴,东南风,1级,0
漳州,2016/9/22,32,23,多云,北风,1级,0
漳州,2016/9/23,32,23,多云,东南风,1级,0
漳州,2016/9/24,32,24,多云,东南风,2级,3
漳州,2016/9/25,33,23,晴,东南风,2级,3
漳州,2016/9/26,35,26,多云,东风,2级,0
漳州,2016/9/27,36,26,阵雨,北风,4级,2
漳州,2016/9/28,27,25,大雨,东风,2级,2
漳州,2016/9/29,29,25,阵雨,东风,2级,2
漳州,2016/9/30,29,25,阵雨,东北风,2级,2
漳州,2016/10/1,33,25,阵雨,东南风,2级,5
漳州,2016/10/2,28,25,中雨,东风,1级,5
漳州,2016/10/3,32,25,阵雨,东南风,1级,-1
漳州,2016/10/4,31,25,阵雨,东南风,2级,-1
漳州,2016/10/5,32,25,阵雨,东南风,3级,-1
漳州,2016/10/6,31,25,阵雨,西风,1级,-1
漳州,2016/10/7,30,25,阵雨,东南风,3级,-1
漳州,2016/10/8,28,23,大雨,东北风,1级,5
漳州,2016/10/9,23,20,大雨,北风,2级,5
漳州,2016/10/10,23,19,中雨,微风,1级,2
漳州,2016/10/11,26,21,阵雨,西北风,1级,2
漳州,2016/10/12,27,21,阴,西南风,1级,0
漳州,2016/10/13,27,21,多云,东南风,2级,0
漳州,2016/10/14,31,22,多云,东风,1级,0
漳州,2016/10/15,31,24,多云,北风,微风,3
漳州,2016/10/16,31,25,多云,东北风,2级,3
漳州,2016/10/17,31,25,阴,东南风,2级,0
漳州,2016/10/18,28,25,阴,西风,1级,0
漳州,2016/10/19,30,25,阴,微风,1级,0
漳州,2016/10/20,32,26,阴,西北风,1级,0
漳州,2016/10/21,28,25,大雨,东南风,2级,2
漳州,2016/10/22,30,25,阴,南风,2级,3
漳州,2016/10/23,32,24,多云,南风,2级,3
漳州,2016/10/24,27,23,阴,南风,1级,0
漳州,2016/10/25,31,24,多云,东风,2级,0
漳州,2016/10/26,32,25,晴,南风,2级,0
漳州,2016/10/27,32,24,多云,东南风,3级,0
漳州,2016/10/28,33,24,多云,东南风,1级,0
漳州,2016/10/29,27,21,阴,东南风,2级,3
漳州,2016/10/30,26,21,多云,东北风,1级,3
漳州,2016/10/31,28,21,晴,南风,2级,0
漳州,2016/11/1,25,19,多云,东风,2级,0
漳州,2016/11/2,24,17,阴,东风,2级,0
漳州,2016/11/3,24,18,晴,东风,2级,0
漳州,2016/11/4,26,19,多云,南风,1级,0
漳州,2016/11/5,27,19,多云,东风,2级,0
漳州,2016/11/6,28,21,晴,东南风,2级,0
漳州,2016/11/7,28,21,多云,东南风,2级,0
漳州,2016/11/8,28,18,阵雨,东风,3级,0
漳州,2016/11/9,21,17,阴,东北风,2级,0
漳州,2016/11/10,23,15,阵雨,北风,2级,0
漳州,2016/11/11,24,17,多云,东南风,1级,0
漳州,2016/11/12,25,19,多云,东南风,2级,0
漳州,2016/11/13,29,20,晴,东南风,1级,0
漳州,2016/11/14,31,22,多云,东南风,1级,0
漳州,2016/11/15,28,20,阴,东南风,3级,0
漳州,2016/11/16,28,19,多云,东南风,2级,0
漳州,2016/11/17,28,19,晴,东南风,2级,0
漳州,2016/11/18,28,21,阴,北风,微风,0
漳州,2016/11/19,28,22,阵雨,东南风,2级,0
漳州,2016/11/20,27,22,阵雨,北风,1级,0
漳州,2016/11/21,24,21,中雨,北风,1级,0
漳州,2016/11/22,24,19,阵雨,东南风,2级,0
漳州,2016/11/23,21,15,小雨,东风,2级,0
漳州,2016/11/24,21,16,多云,北风,2级,0
漳州,2016/11/25,20,15,阵雨,北风,微风,0
漳州,2016/11/26,20,15,大雨,西北风,2级,0
漳州,2016/11/27,18,11,阵雨,微风,微风,0
漳州,2016/11/28,19,12,多云,东风,1级,0
漳州,2016/11/29,21,15,晴,北风,1级,0
漳州,2016/11/30,23,16,多云,东北风,1级,0
漳州,2016/12/1,23,15,多云,东风,2级,0
漳州,2016/12/2,22,15,多云,东风,1级,0
漳州,2016/12/3,23,16,多云,南风,1级,0
漳州,2016/12/4,24,18,多云,东南风,1级,0
漳州,2016/12/5,25,17,阴,东南风,2级,0
漳州,2016/12/6,21,11,阴,东南风,2级,0
漳州,2016/12/7,21,12,多云,东南风,2级,0
漳州,2016/12/8,22,12,晴,东北风,1级,0
漳州,2016/12/9,24,13,多云,东南风,2级,0
漳州,2016/12/10,23,15,阴,东南风,1级,0
漳州,2016/12/11,22,15,阴,东南风,1级,0
漳州,2016/12/12,25,16,多云,东南风,2级,0
漳州,2016/12/13,25,16,晴,东风,2级,0
漳州,2016/12/14,20,14,阴,东风,2级,0
漳州,2016/12/15,17,9,阴,东风,2级,0
漳州,2016/12/16,17,8,多云,东南风,2级,0
漳州,2016/12/17,18,9,多云,西南风,1级,0
漳州,2016/12/18,23,13,晴,微风,1级,0
漳州,2016/12/19,25,15,多云,东风,1级,0
漳州,2016/12/20,26,16,多云,微风,1级,0
漳州,2016/12/21,25,18,中雨,北风,1级,0
漳州,2016/12/22,24,13,小雨,北风,2级,0
漳州,2016/12/23,21,12,晴,东南风,2级,0
漳州,2016/12/24,18,13,阵雨,西北风,1级,0
漳州,2016/12/25,22,16,多云,西风,1级,0
漳州,2016/12/26,26,15,多云,东南风,2级,0
漳州,2016/12/27,19,9,阴,北风,2级,0
漳州,2016/12/28,14,10,阴,东南风,1级,0
漳州,2016/12/29,17,9,多云,东南风,2级,0
漳州,2016/12/30,20,10,晴,东南风,2级,0
漳州,2016/12/31,23,13,晴,西南风,1级,0
通辽,2015/1/1,-7,-18,多云转晴,西北风,3-4级,0
通辽,2015/1/2,2,-12,晴转多云,南风,3-4级,0
通辽,2015/1/3,-2,-13,晴,东北风,3-4级转4-5级,0
通辽,2015/1/4,-2,-11,多云,东南风,4-5级,0
通辽,2015/1/5,-7,-16,晴,西风,4-5级,0
通辽,2015/1/6,-6,-17,晴,西风,3-4级,0
通辽,2015/1/7,-3,-16,晴转多云,西风,3-4级,0
通辽,2015/1/8,-2,-13,晴转多云,西南风,3-4级,0
通辽,2015/1/9,-3,-12,晴转多云,西风,3-4级,0
通辽,2015/1/10,-5,-13,多云转晴,北风,3-4级,0
通辽,2015/1/11,0,-15,晴,东南风,3-4级,0
通辽,2015/1/12,0,-12,晴,东南风,3-4级,0
通辽,2015/1/13,-6,-14,晴转多云,东北风,3-4级,0
通辽,2015/1/14,-7,-15,阴,东风,3-4级,0
通辽,2015/1/15,-7,-15,小雪转多云,东北风,3-4级转4-5级,0
通辽,2015/1/16,-4,-15,晴,西风,3-4级,0
通辽,2015/1/17,-6,-12,多云转小雪,南风,3-4级,0
通辽,2015/1/18,-5,-14,多云转晴,西北风,3-4级,0
通辽,2015/1/19,-4,-13,晴转多云,东南风,3-4级,0
通辽,2015/1/20,-5,-14,多云转晴,西北风,3-4级,0
通辽,2015/1/21,-1,-16,晴,南风,3-4级,0
通辽,2015/1/22,0,-11,晴转多云,东南风,3-4级,0
通辽,2015/1/23,-3,-14,晴转多云,西风,小于3级,0
通辽,2015/1/24,0,-12,多云,东南风,3-4级,0
通辽,2015/1/25,-6,-12,多云转晴,西风,4-5级,0
通辽,2015/1/26,-8,-19,晴,西风,4-5级,0
通辽,2015/1/27,-6,-18,晴转多云,西风,3-4级,0
通辽,2015/1/28,-4,-15,多云,东南风,3-4级,0
通辽,2015/1/29,-7,-16,晴,西北风,3-4级,0
通辽,2015/1/30,-3,-18,晴,西北风,3-4级,0
通辽,2015/1/31,0,-14,晴,西风,3-4级,0
通辽,2015/2/1,2,-13,晴,西南风,3-4级,0
通辽,2015/2/2,-3,-12,晴转多云,东风,3-4级,0
通辽,2015/2/3,-3,-13,多云转晴,西风,4-5级,0
通辽,2015/2/4,0,-13,晴,西风,3-4级转4-5级,0
通辽,2015/2/5,3,-9,晴,西南风,3-4级转4-5级,0
通辽,2015/2/6,-3,-16,晴转多云,西北风,5-6级,0
通辽,2015/2/7,-9,-21,晴,西北风,3-4级,0
通辽,2015/2/8,-2,-17,晴,西风,3-4级,0
通辽,2015/2/9,-2,-17,晴,西风,3-4级,0
通辽,2015/2/10,-3,-14,晴转多云,西风,3-4级,0
通辽,2015/2/11,-3,-14,晴转多云,西风,3-4级,0
通辽,2015/2/12,-3,-14,晴转多云,西风,3-4级,0
通辽,2015/2/13,5,-8,晴,南风,3-4级,0
通辽,2015/2/14,2,-8,多云,东北风,3-4级,0
通辽,2015/2/15,1,-7,小雪,北风,3-4级,0
通辽,2015/2/16,2,-7,小雪转晴,北风,4-5级,0
通辽,2015/2/17,0,-10,晴,西北风,4-5级转3-4级,0
通辽,2015/2/18,5,-11,晴转多云,西南风,3-4级转4-5级,0
通辽,2015/2/19,9,-5,晴转多云,东南风,4-5级,0
通辽,2015/2/20,6,-2,雨夹雪,南风,4-5级,0
通辽,2015/2/21,1,-7,小雪转晴,西风,4-5级,0
通辽,2015/2/22,-1,-11,晴,西风,4-5级转3-4级,0
通辽,2015/2/23,-2,-14,晴,西风,3-4级,0
通辽,2015/2/24,-4,-10,多云转小雪,东北风,3-4级转4-5级,0
通辽,2015/2/25,-4,-14,晴转多云,西北风,3-4级,0
通辽,2015/2/26,1,-14,晴,东风,3-4级,0
通辽,2015/2/27,3,-9,多云转雨夹雪,南风,3-4级,0
通辽,2015/2/28,4,-9,多云转晴,西南风,3-4级,0
通辽,2015/3/1,2,-10,晴转多云,西风,3-4级,0
通辽,2015/3/2,-2,-8,小雪转阴,西北风,3-4级,0
通辽,2015/3/3,-1,-11,多云转晴,北风,4-5级,0
通辽,2015/3/4,6,-13,晴,东南风,3-4级,0
通辽,2015/3/5,10,-5,晴,西南风,4-5级,0
通辽,2015/3/6,5,-4,晴转多云,东南风,3-4级,0
通辽,2015/3/7,0,-7,小雪转雨夹雪,东北风,3-4级,0
通辽,2015/3/8,-4,-13,晴转多云,西北风,4-5级,0
通辽,2015/3/9,-1,-14,晴,西北风,3-4级,0
通辽,2015/3/10,0,-11,晴,东北风,3-4级转4-5级,0
通辽,2015/3/11,2,-10,晴转多云,西风,4-5级转3-4级,0
通辽,2015/3/12,4,-8,晴转多云,北风,3-4级,0
通辽,2015/3/13,8,-7,晴转多云,南风,3-4级,0
通辽,2015/3/14,10,-2,多云转晴,南风,3-4级,0
通辽,2015/3/15,10,1,多云,南风,3-4级,0
通辽,2015/3/16,8,-4,晴,北风,3-4级,0
通辽,2015/3/17,16,-2,晴,北风,3-4级,0
通辽,2015/3/18,12,-2,晴,西风,3-4级,0
通辽,2015/3/19,12,-1,晴转多云,东风,3-4级,0
通辽,2015/3/20,10,-2,晴,东南风,4-5级,0
通辽,2015/3/21,5,-6,晴,西北风,4-5级转3-4级,0
通辽,2015/3/22,6,-6,晴,西北风,4-5级转3-4级,0
通辽,2015/3/23,12,-5,晴,东风,3-4级,0
通辽,2015/3/24,19,0,晴,南风,3-4级转4-5级,0
通辽,2015/3/25,24,5,晴,西南风,4-5级,0
通辽,2015/3/26,23,8,晴转多云,西南风,4-5级,0
通辽,2015/3/27,15,6,多云转小雨,南风,4-5级,0
通辽,2015/3/28,20,0,晴转多云,西风,3-4级转4-5级,0
通辽,2015/3/29,17,6,多云,西南风,4-5级,0
通辽,2015/3/30,13,1,多云转晴,东北风,3-4级,0
通辽,2015/3/31,14,-3,晴转多云,东风,3-4级,0
通辽,2015/4/1,10,2,小雨转中雨,东南风,3-4级,0
通辽,2015/4/2,11,1,小雨转晴,北风,3-4级,0
通辽,2015/4/3,14,2,多云,东风,3-4级,0
通辽,2015/4/4,11,3,雨夹雪转多云,北风,3-4级转4-5级,0
通辽,2015/4/5,6,-6,晴转多云,西北风,4-5级,0
通辽,2015/4/6,6,-6,晴转多云,西北风,3-4级,0
通辽,2015/4/7,14,-3,晴,南风,3-4级,0
通辽,2015/4/8,16,1,晴转多云,南风,3-4级,0
通辽,2015/4/9,13,1,多云转晴,北风,3-4级,0
通辽,2015/4/10,12,2,阵雨转多云,东南风,3-4级,0
通辽,2015/4/11,9,0,多云,东北风,4-5级转3-4级,0
通辽,2015/4/12,16,-1,多云转晴,东北风,4-5级,0
通辽,2015/4/13,22,4,晴,西风,3-4级,0
通辽,2015/4/14,27,9,晴转多云,南风,4-5级,0
通辽,2015/4/15,18,6,阵雨转晴,西风,5-6级,0
通辽,2015/4/16,18,2,晴,西风,3-4级,0
通辽,2015/4/17,22,4,晴转多云,西风,3-4级,0
通辽,2015/4/18,17,7,多云,西南风,3-4级,0
通辽,2015/4/19,18,2,晴,西北风,3-4级,0
通辽,2015/4/20,17,3,晴转多云,东北风,3-4级,0
通辽,2015/4/21,23,4,多云转晴,西风,3-4级转4-5级,0
通辽,2015/4/22,19,8,多云转晴,南风,3-4级转4-5级,0
通辽,2015/4/23,21,5,晴,西风,3-4级,0
通辽,2015/4/24,31,9,晴,南风,3-4级,0
通辽,2015/4/25,35,16,晴,西风,3-4级,0
通辽,2015/4/26,31,17,晴转多云,西南风,3-4级,0
通辽,2015/4/27,28,14,阵雨转多云,西南风,3-4级,0
通辽,2015/4/28,31,15,晴转多云,暂无实况,3-4级转4-5级,0
通辽,2015/4/29,29,15,多云转晴,南风,3-4级,0
通辽,2015/4/30,25,17,多云转小雨,东风,4-5级转3-4级,0
通辽,2015/5/1,23,11,小雨转多云,西风,3-4级,0
通辽,2015/5/2,20,11,晴,南风,3-4级转4-5级,0
通辽,2015/5/3,21,7,晴转多云,西风,4-5级,0
通辽,2015/5/4,19,9,多云转晴,西南风,4-5级,0
通辽,2015/5/5,20,5,晴,西北风,4-5级转3-4级,0
通辽,2015/5/6,17,6,小雨,南风,3-4级转4-5级,0
通辽,2015/5/7,18,4,多云,南风,3-4级转4-5级,0
通辽,2015/5/8,17,4,阴~晴,南风,3-4级转4-5级,0
通辽,2015/5/9,17,4,阴~晴,南风,3-4级转4-5级,0
通辽,2015/5/10,16,7,小雨~中雨,南风,3-4级转4-5级,0
通辽,2015/5/11,10,7,中雨~大雨,南风,3-4级转4-5级,0
通辽,2015/5/12,13,8,中雨~小雨,西北风,3-4级转4-5级,0
通辽,2015/5/13,23,9,晴,东北风,3-4级转4-5级,0
通辽,2015/5/14,21,7,多云,西北风,3-4级转4-5级,0
通辽,2015/5/15,21,7,晴~多云,西北风,3-4级转4-5级,0
通辽,2015/5/16,26,12,晴~多云,东南风,3-4级转4-5级,0
通辽,2015/5/17,21,12,小雨~多云,西北风,3-4级转4-5级,0
通辽,2015/5/18,17,8,阵雨,西北风,3-4级转4-5级,0
通辽,2015/5/19,18,9,多云~晴,西北风,3-4级转4-5级,0
通辽,2015/5/20,25,13,晴,西南风,3-4级转4-5级,0
通辽,2015/5/21,29,15,晴,东南风,3-4级转4-5级,0
通辽,2015/5/22,31,17,多云,西南风,3-4级转4-5级,0
通辽,2015/5/23,34,17,晴,西南风,3-4级转4-5级,0
通辽,2015/5/24,36,18,晴,西南风,3-4级转4-5级,0
通辽,2015/5/25,33,16,晴~,东北风,3-4级转4-5级,0
通辽,2015/5/26,28,15,阵雨,东北风,3-4级转4-5级,0
通辽,2015/5/27,29,18,阵雨,东南风,3-4级转4-5级,0
通辽,2015/5/28,29,18,阴~多云,西南风,3-4级转4-5级,0
通辽,2015/5/29,27,12,多云~晴,西北风,3-4级转4-5级,0
通辽,2015/5/30,27,16,晴~多云,西南风,3-4级转4-5级,0
通辽,2015/5/31,33,17,小雨~多云,东北风,3-4级转4-5级,0
通辽,2015/6/1,27,15,晴~多云,东南风,3-4级转4-5级,0
通辽,2015/6/2,22,12,阵雨~晴,西北风,3-4级转4-5级,0
通辽,2015/6/3,29,17,晴~多云,东南风,3-4级转4-5级,0
通辽,2015/6/4,29,13,雷雨~中雨,东南风,3-4级转4-5级,0
通辽,2015/6/5,23,13,中雨,东南风,3-4级转4-5级,0
通辽,2015/6/6,24,15,小雨~多云,东南风,3-4级转4-5级,0
通辽,2015/6/7,28,14,晴,东南风,3-4级转4-5级,0
通辽,2015/6/8,26,13,阵雨~晴,东南风,3-4级转4-5级,0
通辽,2015/6/9,28,15,晴~小雨,东南风,3-4级转4-5级,0
通辽,2015/6/10,21,16,中雨~大雨,东南风,3-4级转4-5级,0
通辽,2015/6/11,19,16,大雨,西南风,3-4级转4-5级,0
通辽,2015/6/12,23,15,中雨~雷雨,东北风,3-4级转4-5级,0
通辽,2015/6/13,24,16,阵雨~多云,西北风,3-4级转4-5级,0
通辽,2015/6/14,29,17,晴~多云,西南风,3-4级转4-5级,0
通辽,2015/6/15,32,18,晴,东南风,3-4级转4-5级,0
通辽,2015/6/16,34,19,晴,东南风,3-4级转4-5级,0
通辽,2015/6/17,30,18,雷雨,西北风,3-4级转4-5级,0
通辽,2015/6/18,22,15,阵雨,南风,3-4级转4-5级,0
通辽,2015/6/19,25,17,雷雨~阵雨,西北风,3-4级转4-5级,0
通辽,2015/6/20,29,17,晴~多云,西南风,3-4级转4-5级,0
通辽,2015/6/21,34,21,晴,西南风,3-4级转4-5级,0
通辽,2015/6/22,34,21,晴~多云,西南风,3-4级转4-5级,0
通辽,2015/6/23,33,20,晴,东南风,3-4级转4-5级,0
通辽,2015/6/24,30,20,多云,西南风,3-4级转4-5级,0
通辽,2015/6/25,27,19,阵雨,东南风,3-4级转4-5级,0
通辽,2015/6/26,27,20,阵雨~多云,南风,3-4级转4-5级,0
通辽,2015/6/27,30,20,晴,西南风,3-4级转4-5级,0
通辽,2015/6/28,31,18,多云~中雨,东北风,3-4级转4-5级,0
通辽,2015/6/29,22,15,小雨~晴,东南风,3-4级转4-5级,0
通辽,2015/6/30,27,15,多云~小雨,西南风,3-4级转4-5级,0
通辽,2015/7/1,20,13,阵雨,西北风,3-4级转4-5级,2
通辽,2015/7/2,21,13,阵雨,西北风,3-4级转4-5级,2
通辽,2015/7/3,25,15,多云,西南风,3-4级转4-5级,0
通辽,2015/7/4,27,16,阵雨~晴,西北风,3-4级转4-5级,5
通辽,2015/7/5,29,17,晴,东南风,3-4级转4-5级,3
通辽,2015/7/6,30,18,晴,西南风,3-4级转4-5级,0
通辽,2015/7/7,31,18,晴,东南风,3-4级转4-5级,0
通辽,2015/7/8,32,20,晴,东南风,3-4级转4-5级,0
通辽,2015/7/9,33,20,晴,东南风,3-4级转4-5级,0
通辽,2015/7/10,31,21,多云,东南风,3-4级转4-5级,0
通辽,2015/7/11,33,21,阵雨~多云,西南风,3-4级转4-5级,5
通辽,2015/7/12,33,21,多云~晴,东北风,3-4级转4-5级,3
通辽,2015/7/13,32,21,晴~多云,西北风,3-4级转4-5级,0
通辽,2015/7/14,33,21,晴~多云,东北风,3-4级转4-5级,0
通辽,2015/7/15,31,18,多云,东北风,3-4级转4-5级,0
通辽,2015/7/16,29,18,多云~晴,东北风,3-4级转4-5级,0
通辽,2015/7/17,30,19,多云~晴,南风,3-4级转4-5级,0
通辽,2015/7/18,32,21,晴~多云,东南风,3-4级转4-5级,3
通辽,2015/7/19,32,21,晴,东南风,3-4级转4-5级,3
通辽,2015/7/20,32,20,多云,东南风,3-4级转4-5级,0
通辽,2015/7/21,32,21,晴~阵雨,东南风,3-4级转4-5级,2
通辽,2015/7/22,29,22,雷阵雨,东南风,3-4级转4-5级,2
通辽,2015/7/23,28,21,雷阵雨,东南风,3-4级转4-5级,2
通辽,2015/7/24,30,21,中雨~阵雨,东南风,3-4级转4-5级,2
通辽,2015/7/25,32,21,雷阵雨~多云,东南风,3-4级转4-5级,5
通辽,2015/7/26,31,19,晴,西南风,3-4级转4-5级,3
通辽,2015/7/27,31,21,晴~多云,东南风,3-4级转4-5级,0
通辽,2015/7/28,30,21,小雨~中雨,东南风,3-4级转4-5级,1
通辽,2015/7/29,29,20,阵雨~多云,东北风,3-4级转4-5级,2
通辽,2015/7/30,28,19,小雨~多云,东北风,3-4级转4-5级,1
通辽,2015/7/31,29,19,晴,东北风,3-4级转4-5级,0
通辽,2015/8/1,30,22,晴~多云,东南风,3-4级转4-5级,3
通辽,2015/8/2,29,20,多云,西南风,3-4级转4-5级,3
通辽,2015/8/3,32,19,晴~多云,东南风,3-4级转4-5级,0
通辽,2015/8/4,32,21,晴~多云,东南风,3-4级转4-5级,0
通辽,2015/8/5,33,21,多云,东南风,3-4级转4-5级,0
通辽,2015/8/6,31,20,多云~小雨,东南风,3-4级转4-5级,1
通辽,2015/8/7,30,21,阵雨,东南风,3-4级转4-5级,2
通辽,2015/8/8,30,19,阵雨~多云,西南风,3-4级转4-5级,5
通辽,2015/8/9,29,18,晴~多云,西北风,3-4级转4-5级,3
通辽,2015/8/10,29,18,多云~晴,西北风,3-4级转4-5级,0
通辽,2015/8/11,30,19,晴~多云,东北风,3-4级转4-5级,0
通辽,2015/8/12,31,19,晴,西南风,3-4级转4-5级,0
通辽,2015/8/13,32,21,晴,东南风,3-4级转4-5级,0
通辽,2015/8/14,32,20,阵雨,西南风,3-4级转4-5级,2
通辽,2015/8/15,30,18,晴,西南风,3-4级转4-5级,3
通辽,2015/8/16,31,19,晴,东南风,3-4级转4-5级,3
通辽,2015/8/17,33,20,多云,西北风,3-4级转4-5级,0
通辽,2015/8/18,30,19,雷阵雨,东南风,3-4级转4-5级,2
通辽,2015/8/19,28,17,雷阵雨~中雨,西南风,3-4级转4-5级,2
通辽,2015/8/20,25,17,中雨~阵雨,南风,3-4级转4-5级,2
通辽,2015/8/21,26,16,阵雨,西北风,3-4级转4-5级,2
通辽,2015/8/22,25,17,小雨~多云,东北风,3-4级转4-5级,4
通辽,2015/8/23,25,17,小雨,东北风,3-4级转4-5级,4
通辽,2015/8/24,26,17,阵雨,东北风,3-4级转4-5级,2
通辽,2015/8/25,26,17,多云,东北风,3-4级转4-5级,0
通辽,2015/8/26,26,16,多云,东北风,3-4级转4-5级,0
通辽,2015/8/27,25,16,小雨,西北风,3-4级转4-5级,1
通辽,2015/8/28,21,15,中雨,东北风,3-4级转4-5级,2
通辽,2015/8/29,23,16,阵雨,西北风,3-4级转4-5级,5
通辽,2015/8/30,24,16,阵雨,西北风,3-4级转4-5级,5
通辽,2015/8/31,25,16,小雨~多云,西北风,3-4级转4-5级,1
通辽,2015/9/1,25,16,阴~多云,西北风,3-4级转4-5级,0
通辽,2015/9/2,27,15,晴,东北风,3-4级转4-5级,0
通辽,2015/9/3,25,13,晴,东南风,3-4级转4-5级,-3
通辽,2015/9/4,26,13,晴~多云,东北风,3-4级转4-5级,-3
通辽,2015/9/5,23,10,多云~晴,东北风,3-4级转4-5级,3
通辽,2015/9/6,25,12,晴,西南风,3-4级转4-5级,3
通辽,2015/9/7,28,15,多云~晴,东北风,3-4级转4-5级,0
通辽,2015/9/8,29,13,小雨~多云,西南风,3-4级转4-5级,1
通辽,2015/9/9,20,10,小雨~晴,西北风,3-4级转4-5级,1
通辽,2015/9/10,23,11,晴,西南风,3-4级转4-5级,0
通辽,2015/9/11,21,9,多云~晴,东北风,3-4级转4-5级,0
通辽,2015/9/12,21,11,晴,西南风,3-4级转4-5级,3
通辽,2015/9/13,26,14,晴,东北风,3-4级转4-5级,3
通辽,2015/9/14,30,15,晴,东南风,3-4级转4-5级,0
通辽,2015/9/15,29,14,晴,东南风,3-4级转4-5级,0
通辽,2015/9/16,28,14,晴~多云,东南风,3-4级转4-5级,0
通辽,2015/9/17,28,15,多云,东南风,3-4级转4-5级,0
通辽,2015/9/18,23,12,小雨~晴,西北风,3-4级转4-5级,1
通辽,2015/9/19,24,10,晴,南风,3-4级转4-5级,3
通辽,2015/9/20,26,13,晴~多云,东南风,3-4级转4-5级,3
通辽,2015/9/21,25,15,多云,东北风,3-4级转4-5级,0
通辽,2015/9/22,26,12,中雨~小雨,西北风,3-4级转4-5级,1
通辽,2015/9/23,18,9,多云~晴,东北风,3-4级转4-5级,0
通辽,2015/9/24,22,11,晴~小雨,东北风,3-4级转4-5级,1
通辽,2015/9/25,20,8,多云~晴,西北风,3-4级转4-5级,0
